Item_ID	Sentence	Adj	Noun
45089:40	other times, it ’s fear of the alleged risk posed by non-transgender men – the belief that men may take advantage of the inclusive policy to enter the girls ’ locker room without restriction.	non-transgender	men
45320:20	” the family of a transgender woman killed in florida have called for justice in the wake of a string of shootings targeting trans people.	transgender	woman
45334:17	those targeted are often trans women of colour.	trans	women
45340:19	on the same day, another trans woman was fatally shot in cleveland.	trans	woman
45373:33	meanwhile the uk government was called out for placing a transgender female prisoner in a male only prison.	transgender	female
45473:7	this trans woman is helping to fight for better representation on your tv.	trans	woman
45484:24	the new justice secretary wants to block trans women from women ’s prisons if they ’ve not undergone gender -- affirming bottom surgery.	trans	women
45488:23	“ this will also apply to transgender women who have been convicted of a sex offence.	transgender	women
45489:35	” government data shows there are currently fewer than three transgender women in women ’s prisons in england and wales.	transgender	women
45490:27	the same data found the majority of trans women inmates are being held in male prisons, with 145 trans women and nine non-binary being detained.	trans	women
45490:59	the same data found the majority of trans women inmates are being held in male prisons, with 145 trans women and nine non-binary being detained.	trans	women
45491:29	the independent reports that in the past decade several trans women have died by suicide in male prisons.	trans	women
45496:36	figures from the ministry of justice --lrb- moj --rrb- covering trans female inmates showed that 11 trans prisoners were sexually assaulted in jails in england and wales in 2019.	trans	female
45501:38	in 2021 high court judges found the current policy of housing trans women in female jails is lawful, after a female inmate, who said she had been sexually assaulted by a trans inmate convicted for serious sexual offences, launched a challenge.	trans	women
45614:95	after her activism during the 1970s, marsha johnson spent much of the 1980s campaigning with aids charity act up, which involved finding food and clothing for young drag queens, transgender women, and poor children living on the lower east side of new york city.	transgender	women
45618:7	several trans women were allegedly forcibly removed by security from a los angeles restaurant and bar on friday night --lrb- august 23 --rrb-, after being attacked by a “ transphobic ” couple.	trans	women
45619:35	the group of lgbt people, made up of trans women and gay men, were staff and volunteers from a local charity who were there to support the two -- day pride festival dtla proud, and had gone together to the bar las perlas in downtown la.	trans	women
